Exercício: 2020
Escopo: Estados/DF
Tabela: Receitas Orçamentárias (Anexo I-C)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza";3291265479,98
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.01.0.0 - Imposto sobre a Renda de Pessoa Física - IRPF";10593130,62
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.02.0.0 - Imposto sobre a Renda de Pessoa Jurídica - IRPJ - Líquida de Incentivos";130025392,25
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte";3150646957,11
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho";3148222872,16
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.3.03.3.0 - Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior";2424084,95
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios";13642408943,02
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios";3075103255,36
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.01.1.0 Imposto sobre a Propriedade Predial e Territorial Urbana";1148998816,25
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.01.2.0 Imposto sobre a Propriedade de Veículos Automotores";1240185808,08
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.01.3.0 Imposto sobre Transmissão ¿Causa Mortis¿ e Doação de Bens e Direitos";156393269,25
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.01.4.0 Imposto sobre Transmissão ¿Inter Vivos¿ de Bens Imóveis e de Direitos Reais sobre Imóveis";529525361,78
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços";10567305687,66
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.02.1.0 Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação";8585381849,65
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.02.2.0 Adicional ICMS - Fundo Estadual de Combate à Pobreza";67127188,39
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza";1914796649,62
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.1.9.00.0.0 - Outros Impostos";3788407,32
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.0.00.0.0 - Taxas";390899812,07
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia";195605499,12
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";145100589,74
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.1.04.0.0 - Taxa de Controle e Fiscalização Ambiental";50504909,38
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços";193321566,22
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços";193063443,85
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.2.02.0.0 - Emolumentos e Custas Judiciais";258122,37
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios";1972746,73
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização";1972746,73
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.1.2.8.01.9.0 - Taxas de Inspeção, Controle e Fiscalização - Outras";1972746,73
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.0.0.00.0.0 - Contribuições";1466073366,78
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.0.00.0.0 - Contribuições Sociais";1235277546,76
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.6.00.0.0 - Contribuição para Fundos de Assistência Médica";21222292,99
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.6.03.0.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis";21222292,99
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.6.03.2.0 - Contribuição para Fundos de Assistência Médica - Servidores Civis - Parcelamentos";21222292,99
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios";1214055253,77
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN";1213448724,57
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo";917764519,39
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo";262273035,64
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas";31782272,86
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.01.4.0 - CPSSS Oriunda de Sentenças Judiciais - Servidor Civil Ativo";1628896,68
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.03.0.0 - CPSSS Patronal - Servidor Civil - Específico de EST/DF/MUN";606529,2
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.1.8.03.1.0 - CPSSS Patronal - Servidor Civil Ativo";606529,2
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.2.0.00.0.0 - Contribuições Econômicas";1034387,65
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.2.0.06.0.0 - Contribuição sobre as Receitas de Concessionárias e Permissionárias de Energia Elétrica";110772,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.2.0.99.0.0 - Outras Contribuições Econômicas";923615,65
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública";229761432,37
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.0.0.00.0.0 - Receita Patrimonial";480502445,55
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado";38650414,13
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação";18813187,95
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.01.1.0 - Aluguéis e Arrendamentos";17279440,7
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.01.2.0 - Foros, Laudêmios e Tarifas de Ocupação";1533747,25
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos";19780050,1
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.1.0.99.0.0 - Outras Receitas Imobiliárias";57176,08
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.0.00.0.0 - Valores Mobiliários";441723603,37
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.1.00.0.0 - Juros e Correções Monetárias";378031887,01
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários";30972291,16
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.1.00.4.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS";255953436,01
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.1.00.6.0 - Juros sobre o Capital Próprio";91106159,84
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.2.2.00.0.0 - Dividendos";63691716,36
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";128428,05
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos";128428,05
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.4.0.0.00.0.0 - Receita Agropecuária";4580,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.5.0.0.00.0.0 - Receita Industrial";2946469,83
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.0.0.00.0.0 - Receita de Serviços";418438177,11
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais";298474085,41
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais";266177475,42
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.1.0.02.0.0 - Inscrição em Concursos e Processos Seletivos";688112,07
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.1.0.03.0.0 - Serviços de Registro, Certificação e Fiscalização";31608497,92
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.2.0.00.0.0 - Serviços e Atividades Referentes à Navegação e ao Transporte";102269944,81
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.2.0.02.0.0 - Serviços de Transporte";102269944,81
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.4.0.00.0.0 - Serviços e Atividades Financeiras";17412298,18
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.4.0.01.0.0 - Retorno de Operações, Juros e Encargos Financeiros";17412298,18
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.9.0.00.0.0 - Outros Serviços";281848,71
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.6.9.0.99.0.0 - Outros Serviços";281848,71
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.0.0.00.0.0 - Transferências Correntes";6271263231,6
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.0.00.0.0 - Transferências da União e de suas Entidades";3854445865,95
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios";3854445865,95
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.0.0 Participação na Receita da União";839799195,53
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.1.0 Cota-Parte do Fundo de Participação dos Estados e do Distrito Federal";639076498,22
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal";185355972,83
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural";1444319,18
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.6.0 Cota-Parte do Imposto Sobre Produtos Industrializados ¿ Estados Exportadores de Produtos Industrializados";4289593,62
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.01.7.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico";9632811,68
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.02.0.0 Transferência da Compensação Financeira pela Exploração de Recursos Naturais";9127277,81
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.02.1.0 Cota-parte da Compensação Financeira de Recursos Hídricos";843842,87
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.02.2.0 Cota-parte da Compensação Financeira de Recursos Minerais - CFEM";8283434,94
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.03.0.0 Transferência de Recursos do Sistema Único de Saúde ¿ 
 SUS ¿ Bloco Custeio das Ações e Serviços Públicos de Saúde";986545888,81
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.03.1.0 - Transferência de Recursos do SUS ¿ Atenção Básica";986545888,81
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.04.0.0 Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Bloco Investimentos na Rede de Serviços Públicos de Saúde";32980617,83
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.04.1.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS destinados à Atenção Básica";32980617,83
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.05.0.0 Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";793433111,78
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.05.1.0 Transferências do Salário-Educação";748159308,1
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.05.3.0 Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE";44374053,68
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.05.9.0 Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE";899750,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.06.0.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96";12024787,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.10.0.0 Transferências de Convênios da União e de Suas Entidades";24738373,26
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.10.2.0 Transferências de Convênios da União Destinadas a Programas de Educação";7774998,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.10.9.0 Outras Transferências de Convênios da União";16963375,26
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.11.0.0 Outras Transferências de Recursos Fundo a Fundo";47224959,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.1.8.99.0.0 Outras Transferências da União";1108571654,43
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades";26472576,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios";26472576,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades";26472576,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.2.8.10.9.0 Outras Transferências de Convênio dos Estados";26472576,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.4.0.00.0.0 - Transferências de Instituições Privadas";9630073,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.4.8.00.0.0 Transferências de Instituições Privadas - Específicas de Estados, DF e Municípios";9630073,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.4.8.01.0.0 - Transferência de Convênios de Instituições Privadas para EST/DF/MUN";165500,00
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.4.8.10.0.0 - Outras Transferência de Instituições Privadas para EST/DF/MUN - Não Especificadas Anteriormente";9464573,5
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas";2374874143,49
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios";2374874143,49
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB";2374874143,49
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.7.0.00.0.0 - Transferências de Pessoas Físicas";5840572,16
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.7.0.00.1.0 - Transferências de Pessoas Físicas";5777894,12
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.7.8.00.0.0 - Transferências de Pessoas Físicas - Específicas de Estados, DF e Municípios";62678,04
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.7.8.01.0.0 - Transferências de Pessoas Físicas - Específicas de E/DF/M";62678,04
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.7.7.8.01.9.0 - Outras Transferência de Pessoas Físicas- Específicas de E/DF/M - Não Especificadas Anteriormente";62678,04
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.9.0.0.00.0.0 - Outras Receitas Correntes";1061463768,34
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais";394300650,35
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.9.1.0.01.0.0 - Multas Previstas em Legislação Específica";387051024,95
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.9.1.0.04.0.0 - Multas Previstas na Legislação sobre Defesa dos Direitos Difusos";3430822,8
Governo do Distrito Federal;53;DF;3015268;"Receitas Brutas Realizadas";"1.9.1.0.06.0.0 - Multas por Danos Ambientais";3720194,31
